home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,drive,qtr,down,goal_to_go,ydstogo,ydsnet,no_huddle,home_timeouts_remaining,away_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential
21,19,19,1,21,19,75.0,900.0,1800.0,1800.0,1,13,3,1.0,0.0,10,-3,0,3,3,3.0,3.0,7,3,3.0,7.0,-4.0
21,19,19,1,21,19,88.0,854.0,1754.0,1754.0,1,13,3,2.0,0.0,23,-3,0,3,3,3.0,3.0,7,3,3.0,7.0,-4.0
21,19,19,1,21,19,78.0,822.0,1722.0,1722.0,1,13,3,3.0,0.0,13,-3,0,3,3,3.0,3.0,7,3,3.0,7.0,-4.0
21,19,21,0,19,21,61.0,809.0,1709.0,1709.0,1,14,3,1.0,0.0,10,1,0,3,3,3.0,3.0,7,3,7.0,3.0,4.0
21,19,21,0,19,21,60.0,776.0,1676.0,1676.0,1,14,3,2.0,0.0,9,1,0,3,3,3.0,3.0,7,3,7.0,3.0,4.0
21,19,21,0,19,21,60.0,772.0,1672.0,1672.0,1,14,3,3.0,0.0,9,1,0,3,3,3.0,3.0,7,3,7.0,3.0,4.0
21,19,19,1,21,19,83.0,756.0,1656.0,1656.0,1,15,3,1.0,0.0,10,83,0,3,3,3.0,3.0,7,3,3.0,7.0,-4.0
21,19,19,1,21,19,72.0,725.0,1625.0,1625.0,1,15,3,1.0,0.0,10,83,0,3,3,3.0,3.0,7,3,3.0,7.0,-4.0
21,19,19,1,21,19,79.0,682.0,1582.0,1582.0,1,15,3,2.0,0.0,17,83,0,3,3,3.0,3.0,7,9,3.0,7.0,-4.0
21,19,21,0,19,21,77.0,663.0,1563.0,1563.0,1,16,3,1.0,0.0,10,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,21,68.0,632.0,1532.0,1532.0,1,16,3,2.0,0.0,1,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,21,54.0,586.0,1486.0,1486.0,1,16,3,1.0,0.0,10,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,50,50.0,550.0,1450.0,1450.0,1,16,3,2.0,0.0,6,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,19,39.0,506.0,1406.0,1406.0,1,16,3,1.0,0.0,10,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,19,15.0,437.0,1337.0,1337.0,1,16,3,1.0,0.0,10,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,19,22.0,369.0,1269.0,1269.0,1,16,3,2.0,0.0,17,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,21,0,19,19,22.0,362.0,1262.0,1262.0,1,16,3,3.0,0.0,17,68,0,3,3,3.0,3.0,7,10,7.0,10.0,-3.0
21,19,19,1,21,19,75.0,307.0,1207.0,1207.0,1,17,3,1.0,0.0,10,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,74.0,263.0,1163.0,1163.0,1,17,3,2.0,0.0,9,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,74.0,221.0,1121.0,1121.0,1,17,3,3.0,0.0,9,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,60.0,202.0,1102.0,1102.0,1,18,3,1.0,0.0,10,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,59.0,164.0,1064.0,1064.0,1,18,3,2.0,0.0,9,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,59.0,159.0,1059.0,1059.0,1,18,3,3.0,0.0,9,1,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,84.0,144.0,1044.0,1044.0,1,19,3,1.0,0.0,10,22,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,70.0,105.0,1005.0,1005.0,1,19,3,1.0,0.0,10,22,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,70.0,102.0,1002.0,1002.0,1,19,3,2.0,0.0,10,22,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,67.0,57.0,957.0,957.0,1,19,3,3.0,0.0,7,22,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,85.0,5.0,905.0,905.0,1,20,3,1.0,0.0,10,7,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,85.0,900.0,900.0,900.0,1,20,4,2.0,0.0,10,7,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,78.0,872.0,872.0,872.0,1,20,4,3.0,0.0,3,7,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,71.0,860.0,860.0,860.0,1,21,4,1.0,0.0,10,42,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,19,69.0,823.0,823.0,823.0,1,21,4,2.0,0.0,8,42,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,21,35.0,807.0,807.0,807.0,1,21,4,1.0,0.0,10,42,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,21,33.0,764.0,764.0,764.0,1,21,4,2.0,0.0,8,42,0,3,3,3.0,3.0,10,10,10.0,10.0,0.0
21,19,19,1,21,21,29.0,728.0,728.0,728.0,1,21,4,3.0,0.0,4,42,0,3,2,2.0,3.0,10,10,10.0,10.0,0.0
21,19,21,0,19,21,75.0,719.0,719.0,719.0,1,22,4,1.0,0.0,10,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,21,75.0,674.0,674.0,674.0,1,22,4,2.0,0.0,10,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,21,75.0,670.0,670.0,670.0,1,22,4,3.0,0.0,10,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,50,50.0,607.0,607.0,607.0,1,22,4,1.0,0.0,15,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,19,39.0,571.0,571.0,571.0,1,22,4,2.0,0.0,4,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,19,30.0,539.0,539.0,539.0,1,22,4,1.0,0.0,10,67,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,19,1,21,19,58.0,525.0,525.0,525.0,1,23,4,1.0,0.0,10,14,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,49.0,482.0,482.0,482.0,1,23,4,2.0,0.0,1,14,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,47.0,438.0,438.0,438.0,1,23,4,1.0,0.0,10,14,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,19,57.0,393.0,393.0,393.0,1,23,4,2.0,0.0,20,14,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,19,57.0,386.0,386.0,386.0,1,23,4,3.0,0.0,20,14,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,21,0,19,21,93.0,332.0,332.0,332.0,1,24,4,1.0,0.0,10,0,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,21,93.0,329.0,329.0,329.0,1,24,4,2.0,0.0,10,0,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,21,0,19,21,93.0,324.0,324.0,324.0,1,24,4,3.0,0.0,10,0,0,3,2,3.0,2.0,10,13,10.0,13.0,-3.0
21,19,19,1,21,21,43.0,311.0,311.0,311.0,1,25,4,1.0,0.0,10,35,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,40.0,273.0,273.0,273.0,1,25,4,2.0,0.0,7,35,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,34.0,227.0,227.0,227.0,1,25,4,3.0,0.0,1,35,0,3,2,2.0,3.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,13.0,217.0,217.0,217.0,1,25,4,1.0,0.0,10,35,0,2,2,2.0,2.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,11.0,212.0,212.0,212.0,1,25,4,2.0,0.0,8,35,0,1,2,2.0,1.0,10,13,13.0,10.0,3.0
21,19,19,1,21,21,8.0,207.0,207.0,207.0,1,25,4,3.0,0.0,5,35,0,0,2,2.0,0.0,10,13,13.0,10.0,3.0
21,19,21,0,19,21,79.0,190.0,190.0,190.0,1,26,4,1.0,0.0,10,0,0,0,2,0.0,2.0,10,16,10.0,16.0,-6.0
21,19,21,0,19,21,71.0,167.0,167.0,167.0,1,26,4,2.0,0.0,2,0,0,0,2,0.0,2.0,10,16,10.0,16.0,-6.0
21,19,19,1,21,21,21.0,158.0,158.0,158.0,1,27,4,1.0,0.0,10,13,0,0,2,2.0,0.0,10,16,16.0,10.0,6.0
21,19,19,1,21,21,17.0,120.0,120.0,120.0,1,27,4,2.0,0.0,6,13,0,0,2,2.0,0.0,10,16,16.0,10.0,6.0
7,5,7,0,5,7,75.0,900.0,1800.0,3600.0,0,1,1,1.0,0.0,10,75,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,43.0,861.0,1761.0,3561.0,0,1,1,1.0,0.0,10,75,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,38.0,826.0,1726.0,3526.0,0,1,1,2.0,0.0,5,75,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,15.0,769.0,1669.0,3469.0,0,1,1,1.0,0.0,5,75,0,3,3,3.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,18.0,696.0,1596.0,3396.0,0,1,1,2.0,0.0,8,75,0,2,3,2.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,15.0,688.0,1588.0,3388.0,0,1,1,1.0,0.0,10,75,0,2,3,2.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,11.0,646.0,1546.0,3346.0,0,1,1,2.0,0.0,6,75,0,2,3,2.0,3.0,0,0,0.0,0.0,0.0
7,5,7,0,5,5,7.0,603.0,1503.0,3303.0,0,1,1,3.0,0.0,2,75,0,2,3,2.0,3.0,6,0,0.0,0.0,0.0
7,5,5,1,7,5,60.0,599.0,1499.0,3299.0,0,2,1,1.0,0.0,10,-7,0,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,5,1,7,5,61.0,568.0,1468.0,3268.0,0,2,1,2.0,0.0,11,-7,0,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,5,1,7,5,60.0,548.0,1448.0,3248.0,0,2,1,3.0,0.0,10,-7,0,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,7,0,5,7,77.0,519.0,1419.0,3219.0,0,3,1,1.0,0.0,10,12,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,7,83.0,500.0,1400.0,3200.0,0,3,1,1.0,0.0,16,12,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,7,76.0,467.0,1367.0,3167.0,0,3,1,2.0,0.0,9,12,1,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,7,54.0,432.0,1332.0,3132.0,0,3,1,1.0,0.0,10,12,1,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,5,45.0,397.0,1297.0,3097.0,0,3,1,2.0,0.0,1,12,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,7,65.0,354.0,1254.0,3054.0,0,3,1,3.0,0.0,21,12,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,5,1,7,5,82.0,336.0,1236.0,3036.0,0,4,1,1.0,0.0,10,1,0,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,5,1,7,5,82.0,330.0,1230.0,3030.0,0,4,1,2.0,0.0,10,1,0,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,5,1,7,5,81.0,296.0,1196.0,2996.0,0,4,1,3.0,0.0,9,1,1,2,3,3.0,2.0,7,0,0.0,7.0,-7.0
7,5,7,0,5,7,60.0,285.0,1185.0,2985.0,0,5,1,1.0,0.0,10,60,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,7,56.0,250.0,1150.0,2950.0,0,5,1,2.0,0.0,6,60,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,5,49.0,213.0,1113.0,2913.0,0,5,1,1.0,0.0,10,60,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,5,46.0,170.0,1070.0,2870.0,0,5,1,2.0,0.0,7,60,0,2,3,2.0,3.0,7,0,7.0,0.0,7.0
7,5,7,0,5,5,35.0,119.0,1019.0,2819.0,0,5,1,1.0,0.0,10,60,0,2,3,2.0,3.0,13,0,7.0,0.0,7.0
7,5,5,1,7,5,75.0,106.0,1006.0,2806.0,0,6,1,1.0,0.0,10,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,5,1,7,5,74.0,69.0,969.0,2769.0,0,6,1,2.0,0.0,9,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,5,1,7,5,61.0,31.0,931.0,2731.0,0,6,1,1.0,0.0,10,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,5,1,7,5,62.0,900.0,900.0,2700.0,0,6,2,2.0,0.0,11,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,5,1,7,5,58.0,858.0,858.0,2658.0,0,6,2,3.0,0.0,7,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,5,1,7,5,58.0,855.0,855.0,2655.0,0,6,2,4.0,0.0,7,20,0,2,3,3.0,2.0,14,0,0.0,14.0,-14.0
7,5,7,0,5,5,44.0,850.0,850.0,2650.0,0,7,2,1.0,0.0,10,44,0,2,3,2.0,3.0,14,0,14.0,0.0,14.0
7,5,7,0,5,5,36.0,826.0,826.0,2626.0,0,7,2,2.0,0.0,2,44,0,2,3,2.0,3.0,14,0,14.0,0.0,14.0
7,5,7,0,5,5,32.0,785.0,785.0,2585.0,0,7,2,1.0,0.0,10,44,0,2,3,2.0,3.0,14,0,14.0,0.0,14.0
7,5,7,0,5,5,26.0,746.0,746.0,2546.0,0,7,2,2.0,0.0,4,44,0,2,3,2.0,3.0,14,0,14.0,0.0,14.0
7,5,7,0,5,5,21.0,704.0,704.0,2504.0,0,7,2,1.0,0.0,10,44,0,2,3,2.0,3.0,14,0,14.0,0.0,14.0
7,5,7,0,5,5,5.0,637.0,637.0,2437.0,0,7,2,1.0,1.0,5,44,0,2,3,2.0,3.0,20,0,14.0,0.0,14.0
7,5,5,1,7,5,75.0,631.0,631.0,2431.0,0,8,2,1.0,0.0,10,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,5,75.0,627.0,627.0,2427.0,0,8,2,2.0,0.0,10,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,5,71.0,594.0,594.0,2394.0,0,8,2,3.0,0.0,6,44,1,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,5,62.0,558.0,558.0,2358.0,0,8,2,1.0,0.0,10,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,5,60.0,518.0,518.0,2318.0,0,8,2,2.0,0.0,8,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,5,56.0,477.0,477.0,2277.0,0,8,2,3.0,0.0,4,44,1,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,7,38.0,430.0,430.0,2230.0,0,8,2,1.0,0.0,10,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,7,32.0,392.0,392.0,2192.0,0,8,2,2.0,0.0,4,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,5,1,7,7,31.0,353.0,353.0,2153.0,0,8,2,3.0,0.0,3,44,0,2,3,3.0,2.0,21,0,0.0,21.0,-21.0
7,5,7,0,5,7,73.0,346.0,346.0,2146.0,0,9,2,1.0,0.0,10,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,7,70.0,304.0,304.0,2104.0,0,9,2,2.0,0.0,7,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,7,66.0,268.0,268.0,2068.0,0,9,2,3.0,0.0,3,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,7,57.0,227.0,227.0,2027.0,0,9,2,1.0,0.0,10,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,7,55.0,188.0,188.0,1988.0,0,9,2,2.0,0.0,8,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,5,39.0,151.0,151.0,1951.0,0,9,2,1.0,0.0,10,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,5,45.0,120.0,120.0,1920.0,0,9,2,2.0,0.0,16,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,5,37.0,78.0,78.0,1878.0,0,9,2,3.0,0.0,8,73,0,2,3,2.0,3.0,21,0,21.0,0.0,21.0
7,5,7,0,5,5,6.0,66.0,66.0,1866.0,0,9,2,1.0,1.0,6,73,0,2,3,2.0,3.0,27,0,21.0,0.0,21.0
7,5,5,1,7,5,81.0,56.0,56.0,1856.0,0,10,2,1.0,0.0,10,63,0,2,3,3.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,5,69.0,47.0,47.0,1847.0,0,10,2,1.0,0.0,10,63,0,2,2,2.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,5,69.0,43.0,43.0,1843.0,0,10,2,2.0,0.0,10,63,0,2,2,2.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,5,53.0,37.0,37.0,1837.0,0,10,2,1.0,0.0,10,63,0,2,1,1.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,7,43.0,30.0,30.0,1830.0,0,10,2,1.0,0.0,10,63,0,2,0,0.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,7,36.0,25.0,25.0,1825.0,0,10,2,2.0,0.0,3,63,0,2,0,0.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,7,40.0,17.0,17.0,1817.0,0,10,2,3.0,0.0,7,63,0,2,0,0.0,2.0,28,0,0.0,28.0,-28.0
7,5,5,1,7,5,75.0,895.0,1795.0,1795.0,1,11,3,1.0,0.0,10,4,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,5,71.0,865.0,1765.0,1765.0,1,11,3,2.0,0.0,6,4,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,5,71.0,860.0,1760.0,1760.0,1,11,3,3.0,0.0,6,4,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,7,0,5,7,78.0,844.0,1744.0,1744.0,1,12,3,1.0,0.0,10,20,0,3,3,3.0,3.0,28,3,28.0,3.0,25.0
7,5,7,0,5,7,73.0,797.0,1697.0,1697.0,1,12,3,2.0,0.0,5,20,0,3,3,3.0,3.0,28,3,28.0,3.0,25.0
7,5,7,0,5,7,58.0,759.0,1659.0,1659.0,1,12,3,1.0,0.0,10,20,0,3,3,3.0,3.0,28,3,28.0,3.0,25.0
7,5,5,1,7,7,46.0,754.0,1654.0,1654.0,1,13,3,1.0,0.0,10,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,39.0,720.0,1620.0,1620.0,1,13,3,2.0,0.0,3,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,39.0,717.0,1617.0,1617.0,1,13,3,3.0,0.0,3,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,36.0,679.0,1579.0,1579.0,1,13,3,1.0,0.0,10,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,36.0,671.0,1571.0,1571.0,1,13,3,2.0,0.0,10,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,32.0,627.0,1527.0,1527.0,1,13,3,3.0,0.0,6,46,0,3,3,3.0,3.0,28,3,3.0,28.0,-25.0
7,5,5,1,7,7,11.0,582.0,1482.0,1482.0,1,13,3,1.0,0.0,10,46,0,3,3,3.0,3.0,28,9,3.0,28.0,-25.0
7,5,7,0,5,7,75.0,577.0,1477.0,1477.0,1,14,3,1.0,0.0,10,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,7,72.0,536.0,1436.0,1436.0,1,14,3,2.0,0.0,7,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,7,63.0,497.0,1397.0,1397.0,1,14,3,1.0,0.0,10,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,7,57.0,465.0,1365.0,1365.0,1,14,3,2.0,0.0,4,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,50,50.0,424.0,1324.0,1324.0,1,14,3,1.0,0.0,10,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,5,33.0,376.0,1276.0,1276.0,1,14,3,1.0,0.0,10,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,5,21.0,337.0,1237.0,1237.0,1,14,3,1.0,0.0,10,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,5,20.0,299.0,1199.0,1199.0,1,14,3,2.0,0.0,9,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,7,0,5,5,20.0,294.0,1194.0,1194.0,1,14,3,3.0,0.0,9,48,0,3,3,3.0,3.0,28,10,28.0,10.0,18.0
7,5,5,1,7,5,64.0,244.0,1144.0,1144.0,1,15,3,1.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,5,64.0,240.0,1140.0,1140.0,1,15,3,2.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,5,64.0,233.0,1133.0,1133.0,1,15,3,3.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,48.0,208.0,1108.0,1108.0,1,15,3,1.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,48.0,203.0,1103.0,1103.0,1,15,3,2.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,38.0,162.0,1062.0,1062.0,1,15,3,1.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,23.0,130.0,1030.0,1030.0,1,15,3,1.0,0.0,10,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,19.0,99.0,999.0,999.0,1,15,3,2.0,0.0,6,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,6.0,52.0,952.0,952.0,1,15,3,1.0,1.0,6,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,8.0,14.0,914.0,914.0,1,15,3,2.0,1.0,8,64,0,3,3,3.0,3.0,28,10,10.0,28.0,-18.0
7,5,5,1,7,7,8.0,10.0,910.0,910.0,1,15,3,3.0,1.0,8,64,0,3,3,3.0,3.0,28,16,10.0,28.0,-18.0
7,5,7,0,5,7,85.0,900.0,900.0,900.0,1,16,4,1.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,7,85.0,894.0,894.0,894.0,1,16,4,2.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,7,73.0,856.0,856.0,856.0,1,16,4,1.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,7,73.0,853.0,853.0,853.0,1,16,4,2.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,7,64.0,816.0,816.0,816.0,1,16,4,3.0,0.0,1,64,1,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,7,59.0,778.0,778.0,778.0,1,16,4,1.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,5,25.0,736.0,736.0,736.0,1,16,4,1.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,5,25.0,731.0,731.0,731.0,1,16,4,2.0,0.0,10,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,7,0,5,5,21.0,690.0,690.0,690.0,1,16,4,3.0,0.0,6,64,0,3,3,3.0,3.0,28,17,28.0,17.0,11.0
7,5,5,1,7,5,60.0,676.0,676.0,676.0,1,17,4,1.0,0.0,10,16,0,3,3,3.0,3.0,31,17,17.0,31.0,-14.0
7,5,5,1,7,5,56.0,639.0,639.0,639.0,1,17,4,2.0,0.0,6,16,0,3,3,3.0,3.0,31,17,17.0,31.0,-14.0
7,5,5,1,7,5,56.0,635.0,635.0,635.0,1,17,4,3.0,0.0,6,16,0,3,3,3.0,3.0,31,17,17.0,31.0,-14.0
7,5,7,0,5,7,75.0,588.0,588.0,588.0,1,18,4,1.0,0.0,10,67,0,3,3,3.0,3.0,31,17,31.0,17.0,14.0
7,5,7,0,5,7,71.0,550.0,550.0,550.0,1,18,4,2.0,0.0,6,67,0,3,3,3.0,3.0,31,17,31.0,17.0,14.0
7,5,7,0,5,5,49.0,514.0,514.0,514.0,1,18,4,1.0,0.0,10,67,0,3,3,3.0,3.0,31,17,31.0,17.0,14.0
7,5,7,0,5,5,48.0,472.0,472.0,472.0,1,18,4,2.0,0.0,9,67,0,3,2,3.0,2.0,31,17,31.0,17.0,14.0
7,5,7,0,5,5,11.0,464.0,464.0,464.0,1,18,4,1.0,0.0,10,67,0,3,2,3.0,2.0,31,17,31.0,17.0,14.0
7,5,7,0,5,5,11.0,460.0,460.0,460.0,1,18,4,2.0,0.0,10,67,0,3,2,3.0,2.0,31,17,31.0,17.0,14.0
7,5,7,0,5,5,8.0,417.0,417.0,417.0,1,18,4,3.0,0.0,7,67,0,3,2,3.0,2.0,31,17,31.0,17.0,14.0
7,5,5,1,7,5,75.0,411.0,411.0,411.0,1,19,4,1.0,0.0,10,-10,0,3,2,2.0,3.0,34,17,17.0,34.0,-17.0
7,5,5,1,7,5,75.0,407.0,407.0,407.0,1,19,4,2.0,0.0,10,-10,0,3,2,2.0,3.0,34,17,17.0,34.0,-17.0
7,5,7,0,5,5,38.0,348.0,348.0,348.0,1,20,4,1.0,0.0,10,38,0,3,2,3.0,2.0,34,17,34.0,17.0,17.0
7,5,7,0,5,5,21.0,279.0,279.0,279.0,1,20,4,1.0,0.0,10,38,0,3,2,3.0,2.0,34,17,34.0,17.0,17.0
7,5,7,0,5,5,8.0,259.0,259.0,259.0,1,20,4,1.0,1.0,8,38,0,3,2,3.0,2.0,34,17,34.0,17.0,17.0
